id,lat,lon
osm3017403684,43.0678589,-89.4091117
osm3017403686,43.0684966,-89.411873
osm3017403688,43.0687513,-89.4091178
osm3017403689,43.0687638,-89.4114368
osm3017403693,43.0689997,-89.4092728
osm3017403703,43.0690483,-89.4118156
osm437644604,43.0845637,-89.4429179
osm1717038396,43.0658555,-89.4208374
osm1717038398,43.0658033,-89.4212484
osm1717038401,43.0658457,-89.4212478
osm3017403719,43.0692524,-89.409243
osm1717038408,43.0656448,-89.4212353
osm437644617,43.0850069,-89.4433188
osm1717038410,43.065718,-89.4212394
osm3017403722,43.0693197,-89.4091214
osm3017403726,43.0693197,-89.409021
osm1178725712,43.0700395,-89.4541981
osm1178725732,43.0679306,-89.4545988
osm1178725733,43.0689283,-89.4545134
osm1178725736,43.0640734,-89.4546092
osm3101289834,43.0745784,-89.4323105
osm1178725740,43.0639735,-89.4551899
osm3101289841,43.0747857,-89.4316166
osm7928016244,43.0988879,-89.3505752
osm7928016245,43.0989538,-89.3506721
osm7928016247,43.0992467,-89.351097
osm1178725754,43.0641748,-89.4547462
osm1188556158,43.0753675,-89.4020622
osm437644672,43.0860439,-89.4440053
osm1188556162,43.0754168,-89.4020106
osm1188556165,43.0761505,-89.4019185
osm1188556166,43.0757714,-89.3949095
osm3101289862,43.0735028,-89.4307333
osm1188556168,43.0761485,-89.4008401
osm3101289867,43.0739447,-89.4313704
osm1188556172,43.0761181,-89.4019233
osm3101289869,43.0736536,-89.4305965
osm1188556175,43.0757618,-89.3944961
osm3101289871,43.0738378,-89.4312156
osm3101289874,43.0737326,-89.4315904
osm3101289878,43.0740482,-89.4319601
osm1188556183,43.0760846,-89.4008282
osm3101289880,43.0742609,-89.4314006
osm1188556188,43.0757919,-89.3962213
osm437644701,43.0846695,-89.4446097
osm1178725789,43.0642241,-89.4546777
osm1178725791,43.0705558,-89.4542575
osm1178725792,43.0688669,-89.4543438
osm1188556190,43.0759628,-89.4030817
osm3101289886,43.0736236,-89.4309961
osm3101289893,43.0740892,-89.4318125
osm1178725799,43.0638109,-89.4551761
osm437644714,43.0835337,-89.4454713
osm1188556202,43.0762011,-89.4007977
osm3101289899,43.0741323,-89.4316676
osm3101289900,43.07358,-89.4317368
osm3101289903,43.0740184,-89.4293531
osm3101289904,43.0739627,-89.4294484
osm1188556209,43.0764732,-89.3928827
osm437644723,43.0833511,-89.445934
osm1188556211,43.07604,-89.4019478
osm1188556213,43.0753522,-89.3962303
osm3101289908,43.0740495,-89.4301067
osm3101289909,43.0734488,-89.4291144
osm3101289912,43.0738773,-89.4294069
osm1188556217,43.0759809,-89.4019455
osm3101289913,43.0739468,-89.4294978
osm1188556219,43.0759435,-89.4019283
osm3101289914,43.0737786,-89.4301466
osm2926570933,43.0479244,-89.3225316
osm3101289922,43.0739898,-89.4301185
osm1188556227,43.0756355,-89.4018951
osm3101289923,43.0738285,-89.4301409
osm3101289924,43.0739399,-89.4303483
osm9234293385,43.0681148,-89.3980697
osm9234293386,43.0683192,-89.3979398
osm437644744,43.0834045,-89.4447777
osm2926570953,43.0479673,-89.3217954
osm2926570952,43.0481333,-89.319163
osm1188556236,43.0762199,-89.4019128
osm2926570957,43.0515603,-89.3177589
osm1188556238,43.0760603,-89.4019421
osm1188556239,43.0760902,-89.401933
osm1188556243,43.0761764,-89.4007567
osm1188556245,43.0761303,-89.4007272
osm1188556247,43.07575,-89.4018727
osm9234293390,43.0684116,-89.3982309
osm1188556252,43.0762134,-89.4008385
osm10829819364,43.0395794,-89.379651
osm3269717481,43.0722774,-89.3916846
osm437644778,43.0842178,-89.4431485
osm1188556267,43.0762254,-89.3947152
osm3269717482,43.0720343,-89.3913615
osm4137545193,43.0540946,-89.3240555
osm4137545194,43.0546313,-89.3251176
osm4137545195,43.054075,-89.3250506
osm1188556280,43.0762143,-89.4013712
osm4137545211,43.0539853,-89.3249956
osm4137545212,43.0538196,-89.3249726
osm9234293397,43.0681896,-89.3982926
osm4137545217,43.0537617,-89.3249675
osm1188556290,43.0760648,-89.4027679
osm5890633220,43.0539194,-89.3897376
osm5890633221,43.0539208,-89.3898809
osm1188556294,43.0760264,-89.4019491
osm5890633223,43.053928,-89.3902307
osm5890633224,43.0539291,-89.3903167
osm5890633222,43.0539261,-89.3901242
osm1188556298,43.0761717,-89.3944832
osm5890633226,43.0539112,-89.3891912
osm1188556300,43.0762145,-89.4020009
osm9234293400,43.0680116,-89.3983679
osm5890633230,43.0539696,-89.3907195
osm11954130209,43.0751375,-89.4038777
osm11954130208,43.0751492,-89.403965
osm11954130210,43.0753431,-89.4039247
osm9234293402,43.0679604,-89.3981297
osm11954130211,43.0732229,-89.4126552
osm11954130212,43.0732239,-89.4129775
osm53472800,43.039793,-89.384585
osm53472810,43.038783,-89.386024
osm13362261582,43.058337,-89.4419704
osm13362261583,43.0582201,-89.4420123
osm13362261584,43.0583113,-89.4420143
osm13362261585,43.0581944,-89.4419758
osm13362261586,43.0581921,-89.4418324
osm13362261587,43.0582236,-89.4417905
osm13362261588,43.0583186,-89.4417898
osm13362261589,43.0583363,-89.4418209
osm53603935,43.0356616,-89.3696905
osm53603943,43.06346,-89.438738
osm9231396460,43.0481742,-89.323429
osm9231396464,43.0481859,-89.3231972
osm9231396465,43.0482431,-89.3229835
osm4263636601,43.0504645,-89.4602725
osm13458337409,43.0481776,-89.3460368
osm13457026690,43.0436211,-89.4039009
osm13457026691,43.0437973,-89.4039058
osm13458337410,43.048252,-89.3460295
osm3229347461,43.0695607,-89.4080726
osm3229347462,43.0696378,-89.4080707
osm13458337411,43.0485424,-89.3460009
osm3229347465,43.0723479,-89.4127551
osm3229347466,43.0699591,-89.4091326
osm3229347467,43.0700571,-89.4091454
osm3229347470,43.0701451,-89.4090522
osm3229347471,43.075062,-89.4172603
osm9231396496,43.0481434,-89.3256943
osm3229347472,43.0750777,-89.4189413
osm3229347473,43.0783659,-89.418401
osm3229347480,43.0751605,-89.4309485
osm9231396507,43.048152,-89.3255382
osm9231396509,43.0479406,-89.3252725
osm9231396510,43.0481663,-89.3252965
osm3229347491,43.0793163,-89.431095
osm3229347493,43.0759619,-89.4230534
osm4248825514,43.0852995,-89.3714289
osm4248825521,43.0848116,-89.372115
osm4248825522,43.0849545,-89.3722969
osm4248825523,43.08543,-89.3716076
osm1181085365,43.0754069,-89.3946154
osm1181085371,43.0756136,-89.393313
osm1181085387,43.0753741,-89.3938922
osm1181085398,43.0760551,-89.3934801
osm5000261338,43.0746287,-89.3796787
osm4248825566,43.0797896,-89.3771229
osm3872517865,43.0608468,-89.444802
osm3872517866,43.0608473,-89.4449687
osm9682808554,43.0418483,-89.4696667
osm53473010,43.0541484,-89.3975089
osm53473027,43.049662,-89.397913
osm7809134356,43.0477202,-89.3470212
osm7809134359,43.0481638,-89.346942
osm7809134360,43.0482432,-89.3469385
osm1181085468,43.0748557,-89.3941361
osm1181085473,43.0757617,-89.3944842
osm1181085486,43.0761688,-89.3933177
osm53604156,43.0652755,-89.3937118
osm7313157950,43.0305859,-89.4095799
osm9033084734,43.0804264,-89.368195
osm9033084736,43.0830581,-89.3647757
osm9033084737,43.0836049,-89.363685
osm9033084738,43.0835774,-89.3637225
osm9033084739,43.0834611,-89.3638807
osm9033084740,43.0805608,-89.3674934
osm7313157953,43.0305628,-89.4094765
osm7313157952,43.0303875,-89.4087264
osm7313157954,43.0304168,-89.4088233
osm7313157960,43.0309531,-89.4091931
osm7313157961,43.0313848,-89.4072282
osm1181085514,43.0739338,-89.3872736
osm7313157955,43.0308133,-89.408665
osm7313157956,43.0309802,-89.4092959
osm7313157965,43.0313148,-89.4082979
osm7313157962,43.0308886,-89.4072324
osm7313157963,43.0313095,-89.4072288
osm7313157966,43.0314005,-89.4080073
osm7313157969,43.0313091,-89.4080099
osm7920152402,43.0804306,-89.3239577
osm7920152403,43.0804313,-89.3240558
osm7313157970,43.0304419,-89.4089223
osm7313157968,43.030714,-89.4081495
osm7313157971,43.030284,-89.4090243
osm7920152408,43.0800617,-89.3241673
osm1181085552,43.0757668,-89.3946859
osm1181085573,43.0748646,-89.3946265
osm3854036885,43.0750923,-89.4145798
osm3854036886,43.0750948,-89.4146683
osm53604257,43.0741065,-89.387327
osm53604259,43.0722138,-89.3900231
osm13233811363,43.0827753,-89.3805296
osm13233811364,43.0828699,-89.3806543
osm53604263,43.0709487,-89.3917936
osm10840960938,43.0775346,-89.421123
osm53604267,43.0692811,-89.3941515
osm452827701,43.0319593,-89.4768858
osm53342175,43.0886506,-89.4371639
osm53342179,43.08822,-89.437669
osm53342187,43.087356,-89.4386265
osm53342189,43.089059,-89.4384451
osm53473264,43.0677772,-89.4094571
osm53342196,43.0885211,-89.4379731
osm53473273,43.0661161,-89.4117778
osm53342208,43.088152,-89.437195
osm9128898563,43.0539563,-89.4338835
osm9128898564,43.0539959,-89.4338214
osm53342212,43.0880469,-89.4368521
osm53473289,43.0641556,-89.4147789
osm53342224,43.087585,-89.435598
osm53342225,43.067093,-89.431443
osm53342227,43.067328,-89.432108
osm53473302,43.0633786,-89.4159494
osm53473312,43.0625844,-89.4171469
osm53473321,43.0618047,-89.4183216
osm5568065582,43.0534245,-89.448087
osm5568065583,43.053402,-89.4469312
osm5568065584,43.0533324,-89.4455422
osm5568065585,43.0536306,-89.4497926
osm53473360,43.06462,-89.344742
osm53473368,43.05573,-89.436031
osm5449576537,43.0768006,-89.3991767
osm5449576538,43.0766873,-89.3991765
osm6915092568,43.0480872,-89.3941498
osm6915092569,43.0481126,-89.3944455
osm6915092573,43.0489443,-89.3957297
osm6915092574,43.0488649,-89.395747
osm6915092575,43.0480931,-89.3942288
osm6915092572,43.0487379,-89.3957714
osm6915092576,43.0484053,-89.3958397
osm6915092578,43.0486572,-89.3951673
osm6915092582,43.04708,-89.3954646
osm53473389,43.086129,-89.4338113
osm6270087288,43.0335956,-89.4486758
osm6270087293,43.0323065,-89.4498278
osm6270087295,43.0323457,-89.4498486
osm6270087296,43.0322092,-89.4490393
osm6270087297,43.032279,-89.4490392
osm6270087301,43.0324024,-89.4488262
osm6270087303,43.0324722,-89.4486782
osm6270087304,43.0324722,-89.4485725
osm6270087305,43.0322076,-89.448875
osm53473418,43.0862037,-89.4388263
osm6270087306,43.0322772,-89.448877
osm6270087308,43.0326785,-89.4486777
osm6270087307,43.032402,-89.4488749
osm6270087309,43.0326815,-89.4488315
osm6270087310,43.0326809,-89.4487998
osm6270087314,43.0325001,-89.4486781
osm9947705499,43.0634576,-89.3927051
osm9947705500,43.0644766,-89.3913067
osm9947705505,43.0687912,-89.3961832
osm6909325474,43.0379821,-89.4165935
osm9947705506,43.0687741,-89.3961861
osm12735213732,43.0756463,-89.4657548
osm6909325476,43.0383255,-89.4164261
osm6909325478,43.0381333,-89.4167182
osm6909325477,43.0381316,-89.4165911
osm1191494174,43.066947,-89.3954683
osm1191494182,43.0671638,-89.3951686
osm12735213782,43.0765652,-89.4683023
osm9137025255,43.0677801,-89.4280747
osm9137025256,43.0673216,-89.4280797
osm53473513,43.0416934,-89.3972249
osm53473517,43.0417906,-89.3990457
osm9147773273,43.0715394,-89.4336633
osm9150787939,43.0678668,-89.4140277
osm9150787940,43.0677617,-89.4140367
osm53604729,43.037947,-89.422683
osm53604730,43.0378688,-89.4227663
osm53604731,43.0377956,-89.4227977
osm53604744,43.0361376,-89.42256
osm9137025417,43.067103,-89.4187282
osm9137025418,43.0671045,-89.4188205
osm53604748,43.035677,-89.4225741
osm9153933712,43.0686383,-89.416636
osm9153933713,43.0687055,-89.4166365
osm9153933714,43.0695236,-89.4166358
osm53604757,43.034521,-89.4229668
osm53604788,43.029828,-89.424966
osm53604795,43.028322,-89.425764
osm53604822,43.0960837,-89.3519862
osm3887311489,43.0765557,-89.445889
osm53604832,43.0951923,-89.349617
osm12125336057,43.0940955,-89.3571538
osm12125336058,43.0947573,-89.3580423
osm12125336059,43.0941095,-89.3571332
osm12125336060,43.094428,-89.3575801
osm12125336061,43.0948652,-89.3581943
osm12125336062,43.094799,-89.3581074
osm12125336063,43.0947426,-89.3583567
osm12125336064,43.0946776,-89.3582624
osm12125336065,43.0943421,-89.3588828
osm12125336066,43.0942356,-89.3587356
osm12125336067,43.0942836,-89.3588016
osm12125336068,43.0944076,-89.358805
osm12125336069,43.0936844,-89.3611865
osm12125336071,43.0930401,-89.3602784
osm12125336072,43.0929318,-89.3604188
osm12125336073,43.0929884,-89.3603438
osm12125336074,43.0929119,-89.3604536
osm12125336075,43.0930146,-89.3607164
osm12125336077,43.0931859,-89.3604792
osm12125336078,43.0931338,-89.3605513
osm12125336079,43.0930629,-89.3606495
osm4055626300,43.0749424,-89.4158247
osm7277455410,43.0705335,-89.4441727
osm4055626303,43.0749097,-89.4161389
osm4055626304,43.0747466,-89.4158582
osm4055626310,43.0749161,-89.4160376
osm4055626315,43.0747334,-89.415988
osm6744492240,43.0468793,-89.3284931
osm13587051100,43.0910933,-89.3612735
osm8241803874,43.0749135,-89.3914067
osm6744492245,43.0468743,-89.3269648
osm5487194789,43.095589,-89.3510299
osm1004401321,43.0390503,-89.4585384
osm5487194799,43.0999456,-89.3564657
osm5487194800,43.0952024,-89.352801
osm5487194801,43.0939874,-89.3522854
osm12915176116,43.0753903,-89.39535
osm12915176117,43.075648,-89.3957849
osm5487194811,43.0993123,-89.3554221
osm5487194812,43.0999465,-89.3563071
osm5487194813,43.0994239,-89.3555813
osm5487194814,43.0968484,-89.3586982
osm5487194815,43.0941951,-89.3527764
osm5487194816,43.0938953,-89.3522909
osm4184601290,43.0324055,-89.3825112
osm4184601291,43.0324487,-89.3824609
osm4184601292,43.0324481,-89.3825641
osm53473999,43.0582558,-89.4457132
osm4184601295,43.0324763,-89.3826098
osm4184601297,43.0325251,-89.3826821
osm53474003,43.0581652,-89.4462903
osm4184601299,43.0325491,-89.3823663
osm4184601302,43.032611,-89.3824781
osm4184601306,43.0326521,-89.3825627
osm8731810815,43.0835244,-89.4320747
osm4184601320,43.0329657,-89.3875002
osm53474026,43.0563243,-89.4478525
osm53474027,43.0563266,-89.4479501
osm4184601325,43.0333334,-89.3881022
osm11187647224,43.0592615,-89.326572
osm11187647225,43.0593418,-89.3265832
osm4184601347,43.0344772,-89.3805243
osm6870921991,43.040972,-89.4296702
osm6870921992,43.041025,-89.4296972
osm4184601353,43.0345303,-89.3825017
osm6870921994,43.0411737,-89.429755
osm4184601355,43.0345469,-89.3827378
osm4184601354,43.0345308,-89.3826566
osm4184601357,43.034596,-89.3827397
osm4184601358,43.0346227,-89.3824834
osm4973896802,43.0975142,-89.3209543
osm6870921998,43.0411733,-89.4300125
osm4184601352,43.0345258,-89.3825299
osm4184601362,43.0346389,-89.3839562
osm4184601363,43.0346454,-89.3827395
osm4184601364,43.0346663,-89.3804613
osm4184601365,43.0346712,-89.3807979
osm4184601366,43.0346737,-89.3810252
osm6876704034,43.0571601,-89.4207934
osm4184601368,43.0346725,-89.3824796
osm11726746392,43.0687157,-89.4086673
osm4184601373,43.0347043,-89.3824568
osm4184601374,43.0347065,-89.3825226
osm4184601375,43.0347086,-89.382583
osm4184601376,43.0347119,-89.3826815
osm4184601377,43.0347185,-89.3827351
osm4184601378,43.0347178,-89.3824743
osm1178727203,43.0723315,-89.4563563
osm1178727205,43.0724247,-89.4564283
osm1192227621,43.0764871,-89.374975
osm1178727207,43.0721001,-89.4559218
osm4973896807,43.098063,-89.3204226
osm1178727209,43.0722305,-89.456066
osm4184601387,43.0348142,-89.3849047
osm1178727213,43.0714535,-89.4554233
osm4184601392,43.0350472,-89.3806719
osm2404119348,43.0514072,-89.4371321
osm2404119349,43.0514561,-89.4374058
osm2404119354,43.0514446,-89.4373397
osm2404119355,43.0513983,-89.4370759
osm2404119358,43.0585037,-89.4267623
osm4184601413,43.0356829,-89.3818789
osm7995650888,43.0682173,-89.4399402
osm1192227662,43.0766417,-89.3739345
osm1192227664,43.0767158,-89.3753157
osm4184601425,43.0358823,-89.3819689
osm4184601428,43.0358564,-89.3820559
osm13013752351,43.0735924,-89.4030605
osm10751046521,43.1000281,-89.3565061
osm3716019072,43.0482152,-89.4013137
osm8034972557,43.0367739,-89.3869561
osm1427370902,43.0324867,-89.3824251
osm11152913308,43.0902564,-89.3564607
osm1427370912,43.031842,-89.3847959
osm1427370915,43.0317764,-89.3850859
osm1427370917,43.0321142,-89.3833112
osm1427370919,43.0345286,-89.3825914
osm1427370924,43.0346292,-89.3825848
osm1427370926,43.0315075,-89.3858164
osm1427370928,43.0325425,-89.3825345
osm1427370938,43.0324065,-89.3827124
osm13387559901,43.045701,-89.3254417
osm13387559905,43.0467118,-89.3262795
osm13395555309,43.0741617,-89.3908095
osm13395555310,43.074111,-89.3907424
osm13395555311,43.0739717,-89.3907254
osm13395555312,43.0741042,-89.3908912
osm13395555313,43.0740516,-89.3908254
osm13395555315,43.0741181,-89.3907518
osm6402208771,43.0653712,-89.4170722
osm6402208772,43.0653604,-89.4170722
osm6402208773,43.0653704,-89.4176209
osm6402208774,43.065345,-89.4176203
osm12773225479,43.0730697,-89.382268
osm53474312,43.0347961,-89.4389408
osm12773225481,43.0732363,-89.3820288
osm6402208777,43.0650565,-89.4178113
osm6402208776,43.0650458,-89.4178295
osm12773225478,43.0730922,-89.3821863
osm12773225480,43.0731846,-89.3820505
osm13606056969,43.0743492,-89.3989135
osm13606056968,43.0743495,-89.3988978
osm53474322,43.0350311,-89.4350626
osm12773225491,43.0730848,-89.3815069
osm53474324,43.0350711,-89.434383
osm53474325,43.0351345,-89.4333074
osm12773225492,43.0730243,-89.3814661
osm5497549854,43.0669184,-89.3953908
osm5497549855,43.0668905,-89.3952862
osm5497549856,43.0668661,-89.3951902
osm5497549858,43.0668276,-89.3950468
osm53474381,43.0349891,-89.4228701
osm13525709901,43.0561543,-89.3990793
osm13525709902,43.0561243,-89.3991137
osm13525709904,43.0559911,-89.3990888
osm13525709905,43.0560238,-89.3991168
osm13525709903,43.0559884,-89.3988809
osm13001946201,43.0621929,-89.3271371
osm13525709921,43.0568704,-89.3985927
osm13525709922,43.0569689,-89.3986698
osm13525709923,43.0562209,-89.3980643
osm13525709930,43.0559234,-89.3982326
osm13525709931,43.0559828,-89.3981037
osm13525709932,43.0559989,-89.3980698
osm13525709933,43.0560654,-89.3979527
osm53474413,43.0346449,-89.4149717
osm13525709935,43.056713,-89.3986923
osm13525709936,43.0552438,-89.3988855
osm13525709937,43.0552264,-89.3988408
osm13525709938,43.0551615,-89.3988436
osm454651545,43.0470463,-89.3428144
osm13329626228,43.0739264,-89.3895511
osm13329626227,43.0738657,-89.3896374
osm13525709934,43.0567035,-89.3987095
osm53474423,43.0346013,-89.4114837
osm13525709940,43.0543153,-89.3989163
osm13525709945,43.0541913,-89.3989152
osm13525709946,43.0541716,-89.3991435
osm13525709947,43.0541968,-89.3991681
osm13525709948,43.0542951,-89.399162
osm13525709949,43.0550856,-89.3989026
osm13170111614,43.0713825,-89.3980371
osm13525709950,43.0552108,-89.3991249
osm13525709952,43.0550955,-89.3991428
osm13525709953,43.0550814,-89.3991282
osm13525709954,43.0551931,-89.3984842
osm13525709951,43.0551971,-89.3991398
osm11498436342,43.0850575,-89.3599823
osm3684824206,43.0703643,-89.4083997
osm3684824207,43.0706045,-89.4083987
osm454651553,43.0470092,-89.3396674
osm53474483,43.0350943,-89.4096041
osm53474484,43.0351479,-89.4108406
osm53474488,43.0352655,-89.4119551
osm1705374905,43.0504893,-89.4369826
osm53474491,43.0353466,-89.4126596
osm53474497,43.0353914,-89.4138351
osm3884709057,43.0373079,-89.4528248
osm53474500,43.0354405,-89.4151594
osm53474511,43.035871,-89.418952
osm53474516,43.035757,-89.419481
osm1705374932,43.0514463,-89.4374657
osm53474521,43.0355466,-89.4208976
osm53474523,43.0355828,-89.4223878
osm53474526,43.0355881,-89.4226019
osm13244298474,43.0741661,-89.4023457
osm13244298477,43.0742553,-89.4023004
osm13244298482,43.074052,-89.4024077
osm53605629,43.0441551,-89.3960232
osm13244298494,43.0733967,-89.4023118
osm13244298495,43.0731962,-89.4023157
osm13244298496,43.0739492,-89.4025823
osm53605633,43.043364,-89.396038
osm1705374977,43.0519342,-89.4373531
osm13244298497,43.0739042,-89.4025404
osm13244298498,43.0739445,-89.4024664
osm13244298499,43.0739858,-89.4025162
osm1705374982,43.0507738,-89.4368718
osm53474572,43.039863,-89.381244
osm9137026317,43.0671207,-89.4204043
osm13244298514,43.0743061,-89.4015635
osm13244298515,43.0743179,-89.4016164
osm53474580,43.038981,-89.384184
osm13244298516,43.074298,-89.4015067
osm13244298523,43.0735017,-89.4030751
osm13244298524,43.0735015,-89.4030588
osm1705375005,43.0522102,-89.4365143
osm13244298525,43.0735003,-89.4029871
osm13244298526,43.0735,-89.4029692
osm1705375008,43.0516172,-89.4374408
osm12430210344,43.0630917,-89.4200511
osm12430210345,43.0630427,-89.4199919
osm12430210346,43.0637534,-89.418758
osm12430210347,43.063838,-89.4188634
osm12430210349,43.03255,-89.4578863
osm12430210350,43.0311464,-89.4609755
osm12430210351,43.03118,-89.4609697
osm12430210352,43.0310487,-89.4611072
osm1705375025,43.0514905,-89.4374046
osm1705375026,43.051409,-89.4375033
osm12430210353,43.0310787,-89.461068
osm12430210356,43.0307996,-89.4610589
osm12430210354,43.0309596,-89.4612414
osm12430210355,43.0309485,-89.461201
osm1705375031,43.0517831,-89.4375103
osm12430210357,43.0308249,-89.4610905
osm3844339009,43.0740182,-89.3926006
osm3844339010,43.0741019,-89.392553
osm3844339011,43.074173,-89.392444
osm6431700290,43.0853614,-89.3715137
osm6431700289,43.0848715,-89.3721913
osm53474639,43.0741952,-89.4556522
osm53474643,43.0742112,-89.4566829
osm53474645,43.0742081,-89.4570125
osm12430210393,43.0518091,-89.4684775
osm12430210394,43.0517861,-89.4684471
osm12430210395,43.0517522,-89.4684022
osm12430210398,43.0424527,-89.4509367
osm12430210399,43.0961008,-89.3444458
osm12430210400,43.0736425,-89.412971
osm53474661,43.0441177,-89.3856899
osm1705375093,43.051659,-89.4374662
osm1705375095,43.0519552,-89.4378175
osm53474682,43.0428089,-89.3841849
osm10312203855,43.0744164,-89.3838724
osm6876689791,43.0578251,-89.4373096
osm5965084032,43.0716926,-89.3884119
osm5965084033,43.0715817,-89.3882566
osm5965084034,43.0715492,-89.3882116
osm5965084039,43.0715158,-89.3879159
osm1705375112,43.0518353,-89.4375651
osm5965084040,43.0716016,-89.3877714
osm1705375118,43.0519843,-89.4377666
osm1215690126,43.0421853,-89.3522168
osm10091099541,43.0941086,-89.3667105
osm1215690133,43.0419858,-89.3515073
osm10091099548,43.0953876,-89.3652909
osm10091099553,43.0953869,-89.3652717
osm53474722,43.0737914,-89.4362628
osm1215690148,43.0429401,-89.352137
osm13064467883,43.0683068,-89.4518761
osm13064467884,43.0683593,-89.4518655
osm13064467885,43.068451,-89.4518539
osm10091099566,43.0953627,-89.3653605
osm13309703602,43.0774034,-89.3887329
osm3101291958,43.0739696,-89.4291845
osm3101291959,43.0740078,-89.4291739
osm10091099578,43.0954557,-89.3654235
osm1215690171,43.0424403,-89.3521496
osm10091099579,43.0954141,-89.3653706
osm10091099583,43.0946919,-89.3657084
osm3792041408,43.0674881,-89.3871234
osm6010959296,43.0646801,-89.4250425
osm10091099584,43.0942919,-89.3657413
osm10091099587,43.0942424,-89.3650319
osm1215690179,43.0426049,-89.351448
osm1215690180,43.0427814,-89.352141
osm1215690182,43.0417737,-89.3491476
osm6010959303,43.0645986,-89.4251347
osm6010959304,43.0644374,-89.4250464
osm3792041414,43.0674019,-89.3868945
osm3792041418,43.0719715,-89.4073574
osm1215690187,43.0419473,-89.3487302
osm6010959305,43.0644735,-89.4251239
osm1215690189,43.0429323,-89.3514463
osm6010959310,43.0661876,-89.4239091
osm6010959309,43.0645706,-89.4248976
osm6010959308,43.06462,-89.4249661
osm6010959311,43.0663319,-89.4239077
osm10091099602,43.0941452,-89.3652327
osm6010959312,43.0670074,-89.4239029
osm6010959314,43.0670051,-89.4237067
osm6010959315,43.0671558,-89.4239046
osm10091099599,43.0938785,-89.3655646
osm10091099600,43.093679,-89.3658467
osm9121822168,43.0609388,-89.4602111
osm9121822169,43.0608544,-89.4602152
osm9121822170,43.0608172,-89.4601601
osm9121822171,43.060815,-89.4600653
osm9121822172,43.0608492,-89.460015
osm9121822173,43.0609477,-89.4600138
osm1215690206,43.042605,-89.3521454
osm2963666403,43.0710139,-89.4380517
osm2963666408,43.07135,-89.4381056
osm1215690217,43.0424403,-89.352009
osm1215690218,43.0422658,-89.3514514
osm2963666409,43.0713912,-89.4382069
osm1215690231,43.0433628,-89.3514378
osm1215690232,43.0431078,-89.3514456
osm1215690234,43.0429441,-89.3486965
osm10312203880,43.0750163,-89.3839002
osm1215690239,43.0427697,-89.3514469
osm1215690246,43.0423234,-89.3528542
osm1215690247,43.0424403,-89.3514496
osm10312203882,43.0749574,-89.3838557
osm10312203883,43.0749119,-89.3837981
osm9129031189,43.0609369,-89.457754
osm9129031190,43.0608419,-89.457752
osm6516766243,43.0473428,-89.3331993
osm6516766244,43.04727,-89.3331898
osm6516766246,43.0471501,-89.3331716
osm6516766247,43.047081,-89.3331575
osm442758699,43.0766536,-89.4065288
osm6516766252,43.0752694,-89.326008
osm6516766253,43.0752709,-89.3261346
osm6516766254,43.075286,-89.3270054
osm6516766255,43.0758367,-89.3267945
osm6516766256,43.0752826,-89.3268115
osm6516766257,43.0757196,-89.3262834
osm6516766258,43.0752737,-89.3262981
osm6516766259,43.0757313,-89.3267996
osm6516766260,43.0754685,-89.3268066
osm6516766261,43.0754588,-89.3265523
osm6516766262,43.0754576,-89.3264635
osm6516766263,43.0754533,-89.3262922
osm9898292786,43.0692482,-89.3922094
osm9898292784,43.0693921,-89.3923969
osm6516766267,43.0677981,-89.32603
osm6516766268,43.0677968,-89.3261805
osm6516766269,43.0677967,-89.3262509
osm6516766270,43.0678078,-89.3267987
osm6516766271,43.0678027,-89.326556
osm6516766272,43.068116,-89.3265482
osm6516766275,43.0681173,-89.3267935
osm6516766276,43.0686141,-89.3270154
osm6516766277,43.0681201,-89.3270174
osm442758726,43.0769218,-89.4055706
osm6516766279,43.0677994,-89.3263957
osm10312203895,43.0749339,-89.3838277
osm4137547337,43.0476634,-89.3231012
osm442758733,43.076404,-89.4058375
osm442758736,43.0764263,-89.4055646
osm4137547346,43.047073,-89.3230031
osm4137547347,43.0477577,-89.3231692
osm4137547348,43.0469964,-89.3230228
osm13411546714,43.0752468,-89.4523192
osm13411546716,43.0706261,-89.4510384
osm13411546742,43.0742093,-89.4561507
osm4870895223,43.079864,-89.3237102
osm4870895222,43.0799212,-89.3236176
osm4870895225,43.0797938,-89.323794
osm4870895226,43.0797632,-89.3237869
osm4870895227,43.0797114,-89.3237735
osm4870895228,43.0782664,-89.3215392
osm4870895224,43.0798229,-89.3237725
osm4248803417,43.0597918,-89.4025335
osm4870895233,43.0800344,-89.3237194
osm4870895232,43.0799654,-89.3236614
osm4870895235,43.0801181,-89.3237296
osm4870895245,43.0827283,-89.324475
osm12430210701,43.0737103,-89.412748
osm12430210703,43.0738031,-89.4125218
osm12430210704,43.0764045,-89.4212371
osm12430210702,43.0737578,-89.4126206
osm4841797279,43.0584289,-89.4076756
osm13690730170,43.064327,-89.4039978
osm13690730171,43.0642808,-89.4041586
osm13690730172,43.0641882,-89.4041581
osm13690730173,43.0641252,-89.4041283
osm13690730174,43.0641237,-89.4039808
osm5446956735,43.0765257,-89.3988372
osm13690730176,43.064282,-89.4039492
osm13690730177,43.0632336,-89.4041155
osm13690730175,43.0641876,-89.4039453
osm13690730178,43.063234,-89.4039631
osm13690730179,43.0632153,-89.4039336
osm13690730181,43.0630403,-89.4041179
osm13690730180,43.0630996,-89.4039318
osm4841797319,43.0587459,-89.4107682
